condition,seed,generation,cumulative_evals,mean_module_count,std_module_count
dynamic_exponential,5,18,1900,10.78,2.3305793271201907
dynamic_exponential,5,19,2000,11.27,2.777966882451985
dynamic_exponential,5,20,2100,11.21,2.5584956517453765
dynamic_exponential,5,21,2200,11.06,2.704884470730682
dynamic_exponential,5,22,2300,10.85,2.4550967394381833
dynamic_exponential,5,23,2400,11.11,2.2622776133799314
dynamic_exponential,5,24,2500,10.79,2.6881034206294965
dynamic_exponential,5,25,2600,11.31,2.617995416344345
dynamic_exponential,5,26,2700,11.83,2.679757451710882
dynamic_exponential,5,27,2800,11.66,2.8538395189638814
dynamic_exponential,5,28,2900,11.32,2.911631844859511
dynamic_exponential,5,29,3000,11.33,2.9259357477566046
dynamic_exponential,5,30,3100,12.08,3.635051581477215
dynamic_exponential,5,31,3200,11.9,2.7367864366808017
dynamic_exponential,5,32,3300,11.56,2.5112546664964106
dynamic_exponential,5,33,3400,11.54,1.936078510804766
dynamic_exponential,5,34,3500,11.95,2.4181604578687494
dynamic_exponential,5,35,3600,11.84,2.2481992794234236
dynamic_exponential,5,36,3700,11.73,2.6338375044789686
dynamic_exponential,5,37,3800,11.3,2.703701166919155
dynamic_exponential,5,38,3900,11.84,2.7702707448911923
dynamic_exponential,5,39,4000,11.8,2.767670500619609
dynamic_exponential,5,40,4100,11.78,2.2697136383253285
dynamic_exponential,5,41,4200,11.77,2.7013144948339503
dynamic_exponential,5,42,4300,12.05,2.475378758897313
dynamic_exponential,5,43,4400,12.7,2.794637722496424
dynamic_exponential,5,44,4500,12.76,2.929573347776089
dynamic_exponential,5,45,4600,12.39,2.749163509142372
dynamic_exponential,5,46,4700,12.25,2.977834783865619
dynamic_exponential,5,47,4800,12.27,2.827914425862282
dynamic_exponential,5,48,4900,12.59,2.891695004664219
dynamic_exponential,5,49,5000,12.36,2.7185290140073914
dynamic_exponential,5,50,5100,12.71,2.940391130445064
dynamic_exponential,6,0,100,21.0,0.0
dynamic_exponential,6,1,200,19.53,6.086797187355596
dynamic_exponential,6,2,300,14.61,5.381254500578838
dynamic_exponential,6,3,400,10.44,4.028200590834573
dynamic_exponential,6,4,500,9.53,2.681249708624693
dynamic_exponential,6,5,600,9.14,2.5495882020436165
dynamic_exponential,6,6,700,9.59,2.8358243951274558
dynamic_exponential,6,7,800,10.09,2.646110352952046
dynamic_exponential,6,8,900,10.44,2.4013329631685814
dynamic_exponential,6,9,1000,10.65,2.4428467000612213
dynamic_exponential,6,10,1100,11.36,3.0249628096887404
dynamic_exponential,6,11,1200,11.64,2.780359688961124
dynamic_exponential,6,12,1300,11.64,2.744157429886266
dynamic_exponential,6,13,1400,11.95,2.7834331319433563
dynamic_exponential,6,14,1500,11.9,2.8896366553599777
dynamic_exponential,6,15,1600,12.44,3.0637232250972017
dynamic_exponential,6,16,1700,11.85,2.9236107812087435
dynamic_exponential,6,17,1800,11.42,2.5736355608360713
dynamic_exponential,6,18,1900,11.34,3.206929996117782
dynamic_exponential,6,19,2000,11.43,2.5465859498552175
dynamic_exponential,6,20,2100,11.4,2.60768096208106
dynamic_exponential,6,21,2200,11.08,2.640757467091592
dynamic_exponential,6,22,2300,10.88,2.695477694213032
dynamic_exponential,6,23,2400,11.1,2.9444863728670914
dynamic_exponential,6,24,2500,10.74,2.500479953928845
dynamic_exponential,6,25,2600,11.09,2.702202805120297
dynamic_exponential,6,26,2700,11.81,2.9956468416687576
dynamic_exponential,6,27,2800,11.58,2.7538336914200174
dynamic_exponential,6,28,2900,12.07,2.850456103854259
dynamic_exponential,6,29,3000,12.58,3.0139011264472493
dynamic_exponential,6,30,3100,12.59,2.793188142606939
dynamic_exponential,6,31,3200,12.4,2.9966648127543394
dynamic_exponential,6,32,3300,12.5,2.9748949561287032
dynamic_exponential,6,33,3400,12.98,2.7784168153824584
dynamic_exponential,6,34,3500,13.27,3.352178396207457
dynamic_exponential,6,35,3600,13.39,2.7817081083391906
dynamic_exponential,6,36,3700,13.24,2.6043041297052842
dynamic_exponential,6,37,3800,13.03,2.188401242916847
dynamic_exponential,6,38,3900,12.85,2.5743931323712004
dynamic_exponential,6,39,4000,12.91,2.9701683453972776
dynamic_exponential,6,40,4100,12.76,2.5421250952697036
dynamic_exponential,6,41,4200,12.48,2.422725737676471
dynamic_exponential,6,42,4300,12.72,2.702147294282826
dynamic_exponential,6,43,4400,12.55,2.15580611373101
dynamic_exponential,6,44,4500,12.66,2.2987822863420537
dynamic_exponential,6,45,4600,13.05,3.021175268004159
dynamic_exponential,6,46,4700,12.59,2.8145870034518388
dynamic_exponential,6,47,4800,12.74,2.805779749018087
dynamic_exponential,6,48,4900,12.44,2.4832237112270006
dynamic_exponential,6,49,5000,12.6,2.553429066960741
dynamic_exponential,6,50,5100,12.94,2.8524375540929903
dynamic_exponential,7,0,100,21.0,0.0
dynamic_exponential,7,1,200,19.73,4.256418682413655
dynamic_exponential,7,2,300,15.54,5.616796239850614
dynamic_exponential,7,3,400,11.08,4.201618735677953
dynamic_exponential,7,4,500,8.96,3.2555183919001287
dynamic_exponential,7,5,600,8.6,2.894822965226026
dynamic_exponential,7,6,700,9.09,2.5965168976919832
dynamic_exponential,7,7,800,9.15,2.6129485260907837
dynamic_exponential,7,8,900,9.65,2.635811070619441
dynamic_exponential,7,9,1000,9.88,2.902688409044278
dynamic_exponential,7,10,1100,10.51,3.0248801629155495
dynamic_exponential,7,11,1200,10.28,2.7461973709112755
dynamic_exponential,7,12,1300,10.44,2.739781013146853
dynamic_exponential,7,13,1400,10.33,2.5022190151943136
dynamic_exponential,7,14,1500,10.17,2.1121316246863024
dynamic_exponential,7,15,1600,10.12,2.237319825147938
dynamic_exponential,7,16,1700,9.97,2.2246572769754893
dynamic_exponential,7,17,1800,10.57,2.800910566226633
dynamic_exponential,7,18,1900,10.82,2.491505568928153
dynamic_exponential,7,19,2000,10.8,2.986636904613616
dynamic_exponential,7,20,2100,10.67,2.510199195283115
dynamic_exponential,7,21,2200,10.69,2.398728830026437
dynamic_exponential,7,22,2300,11.25,2.6396022427631025
dynamic_exponential,7,23,2400,11.73,2.8700348429940705
dynamic_exponential,7,24,2500,11.99,2.5709725786168938
dynamic_exponential,7,25,2600,11.82,2.491505568928153
dynamic_exponential,7,26,2700,12.06,2.8242521133921454
dynamic_exponential,7,27,2800,12.33,3.0758901150723834
dynamic_exponential,7,28,2900,12.58,3.3561287222036045
dynamic_exponential,7,29,3000,12.97,3.664573645050676
dynamic_exponential,7,30,3100,12.96,3.405642376997327
dynamic_exponential,7,31,3200,13.0,3.8600518131237567
dynamic_exponential,7,32,3300,12.62,3.3099244704373536
dynamic_exponential,7,33,3400,12.68,3.9290711370500793
dynamic_exponential,7,34,3500,12.78,3.3721803036018105
dynamic_exponential,7,35,3600,12.86,3.181257612957492
dynamic_exponential,7,36,3700,13.04,2.945912422323515
dynamic_exponential,7,37,3800,12.86,2.969915823722955
dynamic_exponential,7,38,3900,12.73,2.7013144948339503
dynamic_exponential,7,39,4000,12.41,2.3668333274652023
dynamic_exponential,7,40,4100,12.48,2.2202702538204666
dynamic_exponential,7,41,4200,12.78,2.8725598340156466
dynamic_exponential,7,42,4300,12.84,2.4686838598735155
dynamic_exponential,7,43,4400,12.66,2.627622499523095
dynamic_exponential,7,44,4500,12.35,2.7399817517640517
dynamic_exponential,7,45,4600,12.27,3.1108037546589147
dynamic_exponential,7,46,4700,12.59,3.2313928885234615
dynamic_exponential,7,47,4800,12.7,3.1921779399024737
dynamic_exponential,7,48,4900,13.21,3.1946674318307373
dynamic_exponential,7,49,5000,13.25,3.4449238017697867
dynamic_exponential,7,50,5100,13.3,3.38673884437522
dynamic_exponential,8,0,100,21.0,0.0
dynamic_exponential,8,1,200,19.97,5.708686363779324
dynamic_exponential,8,2,300,16.05,5.795472370739075
dynamic_exponential,8,3,400,12.12,4.432335727356402
dynamic_exponential,8,4,500,11.04,3.6876008460786536
dynamic_exponential,8,5,600,11.42,3.0795454209996644
dynamic_exponential,8,6,700,11.06,3.186910729844813
dynamic_exponential,8,7,800,11.69,3.7059276841298456
dynamic_exponential,8,8,900,11.31,2.7917557199726484
dynamic_exponential,8,9,1000,11.81,2.711807515293075
dynamic_exponential,8,10,1100,11.4,3.159113799786263
dynamic_exponential,8,11,1200,11.1,2.903446228191595
dynamic_exponential,8,12,1300,10.71,2.665689404262995
dynamic_exponential,8,13,1400,10.87,2.7079697191807743
dynamic_exponential,8,14,1500,10.93,2.2726856359822403
dynamic_exponential,8,15,1600,10.65,2.422292302757865
dynamic_exponential,8,16,1700,10.71,2.7103320829743356
dynamic_exponential,8,17,1800,10.78,2.551783689892229
dynamic_exponential,8,18,1900,11.12,2.728662676110772
dynamic_exponential,8,19,2000,11.41,2.5538010885736577
dynamic_exponential,8,20,2100,11.52,2.9033773437154187
dynamic_exponential,8,21,2200,11.61,3.0721165342480092
dynamic_exponential,8,22,2300,11.64,2.9983995731056257
dynamic_exponential,8,23,2400,11.54,3.1981869864033903
dynamic_exponential,8,24,2500,11.38,2.419834705098677
dynamic_exponential,8,25,2600,11.57,2.40522348234005
dynamic_exponential,8,26,2700,11.76,2.724408192617252
dynamic_exponential,8,27,2800,11.73,3.2858940944589183
dynamic_exponential,8,28,2900,11.59,2.672433348093082
dynamic_exponential,8,29,3000,11.29,2.6430853183353733
dynamic_exponential,8,30,3100,11.53,3.4912891601813794
dynamic_exponential,8,31,3200,10.91,2.569416276121874
dynamic_exponential,8,32,3300,11.42,2.825526499610294
dynamic_exponential,8,33,3400,11.68,3.1012255641923243
dynamic_exponential,8,34,3500,11.73,3.065468969015997
dynamic_exponential,8,35,3600,11.71,2.359215971461706
dynamic_exponential,8,36,3700,11.58,3.2838392165269
dynamic_exponential,8,37,3800,11.38,2.8662867965365924
dynamic_exponential,8,38,3900,11.46,3.3239133562714906
dynamic_exponential,8,39,4000,11.5,2.8583211855912904
dynamic_exponential,8,40,4100,11.56,2.940476151918257
dynamic_exponential,8,41,4200,11.65,2.920188350089768
dynamic_exponential,8,42,4300,11.72,2.6422717498395203
dynamic_exponential,8,43,4400,11.67,2.2629847546989796
dynamic_exponential,8,44,4500,11.62,2.781294662562743
dynamic_exponential,8,45,4600,11.91,2.7316478543179756
dynamic_exponential,8,46,4700,11.62,2.777696887711113
dynamic_exponential,8,47,4800,11.71,2.868082983457766
dynamic_exponential,8,48,4900,11.67,3.197045511093015
dynamic_exponential,8,49,5000,11.57,2.8714282160625224
dynamic_exponential,8,50,5100,11.68,2.7124896313165885
dynamic_exponential,9,0,100,21.0,0.0
dynamic_exponential,9,1,200,19.36,5.501854232892763
dynamic_exponential,9,2,300,14.97,5.879549302455079
dynamic_exponential,9,3,400,11.5,4.428317965096905
dynamic_exponential,9,4,500,9.56,3.1601265797432863
dynamic_exponential,9,5,600,8.83,2.3793066216862426
dynamic_exponential,9,6,700,9.53,3.028052179206957
dynamic_exponential,9,7,800,9.81,2.766568271342676
dynamic_exponential,9,8,900,10.09,3.1971706241613065
dynamic_exponential,9,9,1000,10.33,2.983471132757949
dynamic_exponential,9,10,1100,11.03,3.5339920769577287
dynamic_exponential,9,11,1200,11.5,3.7960505792204615
dynamic_exponential,9,12,1300,11.14,3.8158092195496356
dynamic_exponential,9,13,1400,11.2,3.6193922141707717
dynamic_exponential,9,14,1500,11.32,3.711818961102494
dynamic_exponential,9,15,1600,11.16,2.95540183393054
dynamic_exponential,9,16,1700,11.75,3.653423052426313
dynamic_exponential,9,17,1800,11.55,3.763973963778177
dynamic_exponential,9,18,1900,11.06,3.393582178171025
dynamic_exponential,9,19,2000,11.42,3.3231912373500263
dynamic_exponential,9,20,2100,11.56,3.3921084888310986
dynamic_exponential,9,21,2200,11.38,3.451898028621355
dynamic_exponential,9,22,2300,11.55,2.9508473359359004
dynamic_exponential,9,23,2400,11.99,3.642787394290257
dynamic_exponential,9,24,2500,12.08,3.656993300513415
dynamic_exponential,9,25,2600,12.18,3.4362188521687616
dynamic_exponential,9,26,2700,11.79,3.4067433129016336
dynamic_exponential,9,27,2800,12.06,3.895689926059311
dynamic_exponential,9,28,2900,12.16,3.751586331140469
dynamic_exponential,9,29,3000,12.06,3.17748328083721
dynamic_exponential,9,30,3100,12.12,3.4677946882709194
dynamic_exponential,9,31,3200,11.84,3.257974831087558
dynamic_exponential,9,32,3300,12.18,3.131708798723151
dynamic_exponential,9,33,3400,12.2,3.346640106136302
dynamic_exponential,9,34,3500,12.42,3.4675063085739297
dynamic_exponential,9,35,3600,12.81,3.5091166979740067
dynamic_exponential,9,36,3700,12.59,3.4931218129346706
dynamic_exponential,9,37,3800,12.17,3.1561210369692736
dynamic_exponential,9,38,3900,12.11,2.9288052171491366
dynamic_exponential,9,39,4000,12.51,3.151174384257399
dynamic_exponential,9,40,4100,12.53,3.612353803270106
dynamic_exponential,9,41,4200,12.35,3.040970239906994
dynamic_exponential,9,42,4300,12.04,2.952693685433692
dynamic_exponential,9,43,4400,12.55,3.2752862470324633
dynamic_exponential,9,44,4500,12.65,3.418698582794336
dynamic_exponential,9,45,4600,12.59,3.7552496588109823
dynamic_exponential,9,46,4700,12.66,3.8683846758046174
dynamic_exponential,9,47,4800,12.69,3.7727841178630936
dynamic_exponential,9,48,4900,12.68,3.3072042573751026
dynamic_exponential,9,49,5000,12.15,3.1220986531498323
dynamic_exponential,9,50,5100,12.17,2.9700336698428185
dynamic_exponential,10,0,100,21.0,0.0
dynamic_exponential,10,1,200,19.49,5.447008353215552
dynamic_exponential,10,2,300,15.42,5.760520809787948
dynamic_exponential,10,3,400,12.0,4.658325879540846
dynamic_exponential,10,4,500,10.78,3.3062970223499275
dynamic_exponential,10,5,600,10.52,3.281706872954987
dynamic_exponential,10,6,700,10.14,2.7893368387485937
dynamic_exponential,10,7,800,10.89,2.5918912014203066
dynamic_exponential,10,8,900,10.82,2.338289973463514
dynamic_exponential,10,9,1000,11.2,3.168595903550972
dynamic_exponential,10,10,1100,11.25,3.771935842508459
dynamic_exponential,10,11,1200,11.12,3.2627595682182897
dynamic_exponential,10,12,1300,11.12,3.371290554075694
dynamic_exponential,10,13,1400,11.19,3.7408421511739838
dynamic_exponential,10,14,1500,11.19,3.1038524449464413
dynamic_exponential,10,15,1600,12.12,3.479310276477222
dynamic_exponential,10,16,1700,12.36,3.2665578213158875
dynamic_exponential,10,17,1800,12.57,2.8080420224775837
dynamic_exponential,10,18,1900,12.76,3.6031097679643342
dynamic_exponential,10,19,2000,12.63,3.8096062788692477
dynamic_exponential,10,20,2100,12.8,3.458323293158117
dynamic_exponential,10,21,2200,13.45,3.5619517121937516
dynamic_exponential,10,22,2300,12.88,3.2993332659796586
dynamic_exponential,10,23,2400,13.34,3.4820109132511345
dynamic_exponential,10,24,2500,13.87,3.548675809368898
dynamic_exponential,10,25,2600,13.46,2.8893597906802815
dynamic_exponential,10,26,2700,13.01,4.0999878048599125
dynamic_exponential,10,27,2800,13.0,3.794733192202055
dynamic_exponential,10,28,2900,13.03,3.7615289444586226
dynamic_exponential,10,29,3000,12.89,2.760054347291009
dynamic_exponential,10,30,3100,12.99,3.5846757175510313
dynamic_exponential,10,31,3200,12.92,3.0714166112723946
dynamic_exponential,10,32,3300,12.75,2.71062723368596
dynamic_exponential,10,33,3400,12.78,3.345384880697586
dynamic_exponential,10,34,3500,12.56,2.776040345528141
dynamic_exponential,10,35,3600,12.34,2.676639684380399
dynamic_exponential,10,36,3700,12.52,3.2510921241945763
dynamic_exponential,10,37,3800,11.99,2.5119514326515158
dynamic_exponential,10,38,3900,12.25,3.50820466905795
dynamic_exponential,10,39,4000,12.19,4.051407162949683
dynamic_exponential,10,40,4100,11.9,3.248076353782343
dynamic_exponential,10,41,4200,12.47,3.47406102421935
dynamic_exponential,10,42,4300,12.28,3.04985245544764
dynamic_exponential,10,43,4400,12.2,2.8530685235374214
dynamic_exponential,10,44,4500,11.88,3.053784537258646
dynamic_exponential,10,45,4600,11.6,2.569046515733026
dynamic_exponential,10,46,4700,11.8,2.9461839725312475
dynamic_exponential,10,47,4800,11.57,3.137690233276701
dynamic_exponential,10,48,4900,11.6,3.3823069050575527
dynamic_exponential,10,49,5000,11.67,3.3016813898376083
dynamic_exponential,10,50,5100,12.02,2.9697811367169806
dynamic_exponential,11,0,100,21.0,0.0
dynamic_exponential,11,1,200,19.77,5.903990176143589
dynamic_exponential,11,2,300,15.17,6.030016583725122
dynamic_exponential,11,3,400,11.22,4.484595856930699
dynamic_exponential,11,4,500,10.5,3.609709129556009
dynamic_exponential,11,5,600,10.02,3.6605464073004184
dynamic_exponential,11,6,700,10.14,2.9933927239839413
dynamic_exponential,11,7,800,10.34,3.178741889490243
dynamic_exponential,11,8,900,10.72,3.020198668962027
dynamic_exponential,11,9,1000,10.93,3.5021564785143453
dynamic_exponential,11,10,1100,11.03,2.597903000498671
dynamic_exponential,11,11,1200,10.73,2.9422950225971563
dynamic_exponential,11,12,1300,10.28,3.2096105682777156
dynamic_exponential,11,13,1400,11.31,3.032144455661702
dynamic_exponential,11,14,1500,12.31,3.5544197838747182
dynamic_exponential,11,15,1600,11.98,3.1748385785737203
dynamic_exponential,11,16,1700,12.48,3.505652578336878
dynamic_exponential,11,17,1800,12.22,3.235985166838686
dynamic_exponential,11,18,1900,12.29,3.4301457694972677
dynamic_exponential,11,19,2000,11.99,2.402061614530319
dynamic_exponential,11,20,2100,12.14,2.130821437849732
dynamic_exponential,11,21,2200,12.32,2.8526478927480694
dynamic_exponential,11,22,2300,12.18,2.393240481021496
dynamic_exponential,11,23,2400,12.83,3.0464897833408204
dynamic_exponential,11,24,2500,12.52,2.7257292602164287
dynamic_exponential,11,25,2600,12.72,3.0596731851621013
dynamic_exponential,11,26,2700,13.13,2.1984312588752917
dynamic_exponential,11,27,2800,12.9,2.355843797877949
dynamic_exponential,11,28,2900,12.73,2.7490180064888623
dynamic_exponential,11,29,3000,13.13,2.373415260758218
dynamic_exponential,11,30,3100,13.48,2.6286118009321955
dynamic_exponential,11,31,3200,13.61,2.7960507863770996
dynamic_exponential,11,32,3300,13.23,2.8630578059131118
dynamic_exponential,11,33,3400,13.4,2.756809750418044
dynamic_exponential,11,34,3500,13.3,3.054504869860253
dynamic_exponential,11,35,3600,13.53,2.4998199935195333
dynamic_exponential,11,36,3700,13.05,3.1917863337009265
dynamic_exponential,11,37,3800,13.1,2.4392621835300936
dynamic_exponential,11,38,3900,12.95,2.2062411472910206
dynamic_exponential,11,39,4000,13.03,1.5903144343179434
dynamic_exponential,11,40,4100,12.95,2.620591536275732
dynamic_exponential,11,41,4200,13.08,2.726462910072316
dynamic_exponential,11,42,4300,13.14,3.2742021929013485
dynamic_exponential,11,43,4400,12.77,2.448897711216212
dynamic_exponential,11,44,4500,12.73,2.212939221939907
dynamic_exponential,11,45,4600,12.79,1.996471888106617
dynamic_exponential,11,46,4700,12.77,2.253242108607062
dynamic_exponential,11,47,4800,12.85,2.389037463080058
dynamic_exponential,11,48,4900,13.29,2.1554349909009085
dynamic_exponential,11,49,5000,13.2,2.4041630560342617
dynamic_exponential,11,50,5100,13.18,2.6206106158679887
dynamic_exponential,12,0,100,21.0,0.0
dynamic_exponential,12,1,200,19.98,5.317856711119621
dynamic_exponential,12,2,300,15.86,5.700912207708518
dynamic_exponential,12,3,400,11.93,4.650279561488749
dynamic_exponential,12,4,500,10.02,3.8366130896925226
dynamic_exponential,12,5,600,9.94,3.1106912415088708
dynamic_exponential,12,6,700,10.09,3.5583563621424994
dynamic_exponential,12,7,800,10.01,3.1256839251594206
dynamic_exponential,12,8,900,9.87,2.97205316237782
dynamic_exponential,12,9,1000,9.72,2.6723772188820947
dynamic_exponential,12,10,1100,9.73,2.5450147347314123
dynamic_exponential,12,11,1200,9.88,2.7541967976163213
dynamic_exponential,12,12,1300,9.55,2.3210988776870325
dynamic_exponential,12,13,1400,9.82,2.6244237462726936
dynamic_exponential,12,14,1500,10.38,2.9454371492191105
dynamic_exponential,12,15,1600,10.62,2.748745168254053
dynamic_exponential,12,16,1700,11.12,2.616409753842085
dynamic_exponential,12,17,1800,11.31,2.8868494938254057
dynamic_exponential,12,18,1900,11.05,2.4591665254715878
dynamic_exponential,12,19,2000,11.29,2.5031779800885112
dynamic_exponential,12,20,2100,11.37,2.6368731482572305
dynamic_exponential,12,21,2200,11.09,2.8463836705546215
dynamic_exponential,12,22,2300,11.22,2.4436857408431223
dynamic_exponential,12,23,2400,11.42,3.2440098643499833
dynamic_exponential,12,24,2500,11.35,3.2752862470324633
dynamic_exponential,12,25,2600,11.56,3.096191208565776
dynamic_exponential,12,26,2700,11.82,2.4015828113975166
dynamic_exponential,12,27,2800,11.96,2.641666140904259
dynamic_exponential,12,28,2900,11.88,2.2373198251479383
dynamic_exponential,12,29,3000,12.08,2.448182999695897
dynamic_exponential,12,30,3100,11.98,2.2758734586966827
dynamic_exponential,12,31,3200,12.12,2.4260255563369486
dynamic_exponential,12,32,3300,11.97,2.0854495918146765
dynamic_exponential,12,33,3400,11.79,2.2816441440329824
dynamic_exponential,12,34,3500,11.59,2.5103585401292783
dynamic_exponential,12,35,3600,11.54,2.0318464508914054
dynamic_exponential,12,36,3700,11.97,1.8409508412774092
dynamic_exponential,12,37,3800,12.05,1.946150045602856
dynamic_exponential,12,38,3900,11.93,2.0748734901193373
dynamic_exponential,12,39,4000,12.29,2.3845125287991253
dynamic_exponential,12,40,4100,12.16,2.6560120481654446
dynamic_exponential,12,41,4200,12.52,2.5474693324945052
dynamic_exponential,12,42,4300,12.61,2.9762224379236173
dynamic_exponential,12,43,4400,12.57,2.450530554798287
dynamic_exponential,12,44,4500,12.72,3.033413918343489
dynamic_exponential,12,45,4600,12.71,2.923337134167047
dynamic_exponential,12,46,4700,12.74,2.823543872511989
dynamic_exponential,12,47,4800,12.68,2.9525582128046177
dynamic_exponential,12,48,4900,12.32,3.0228463407854527
dynamic_exponential,12,49,5000,12.45,2.2599778759979046
dynamic_exponential,12,50,5100,12.19,2.5443859770089916
dynamic_exponential,13,0,100,21.0,0.0
dynamic_exponential,13,1,200,19.83,5.334894563156801
dynamic_exponential,13,2,300,15.14,6.249831997742019
dynamic_exponential,13,3,400,9.99,4.302313331220775
dynamic_exponential,13,4,500,8.93,2.7613583613866566
dynamic_exponential,13,5,600,9.42,3.140636878086991
dynamic_exponential,13,6,700,9.33,2.345442388974839
dynamic_exponential,13,7,800,9.84,2.5562472493872734
dynamic_exponential,13,8,900,10.32,2.8526478927480694
dynamic_exponential,13,9,1000,10.38,2.6449196585151693
dynamic_exponential,13,10,1100,10.85,2.7726341266023544
dynamic_exponential,13,11,1200,11.21,2.9437900740372096
dynamic_exponential,13,12,1300,11.73,3.5351237602098173
dynamic_exponential,13,13,1400,11.3,3.1192947920964444
dynamic_exponential,13,14,1500,10.61,2.8031946061591944
dynamic_exponential,13,15,1600,10.81,2.7301831440399744
dynamic_exponential,13,16,1700,10.82,3.1380885902090143
dynamic_exponential,13,17,1800,10.39,3.0228959624836578
dynamic_exponential,13,18,1900,10.33,2.5022190151943136
dynamic_exponential,13,19,2000,10.68,2.7235271248878723
dynamic_exponential,13,20,2100,11.03,2.515770259781286
dynamic_exponential,13,21,2200,11.02,2.9154073471815223
dynamic_exponential,13,22,2300,11.35,2.6921181251943604
dynamic_exponential,13,23,2400,11.41,2.5498823502271626
dynamic_exponential,13,24,2500,11.33,2.9122328203630974
dynamic_exponential,13,25,2600,11.81,2.7593296287323126
dynamic_exponential,13,26,2700,11.73,2.788745237557565
dynamic_exponential,13,27,2800,11.67,3.156121036969273
dynamic_exponential,13,28,2900,11.49,2.7367681670174404
dynamic_exponential,13,29,3000,10.95,2.4591665254715878
dynamic_exponential,13,30,3100,11.04,2.2312328430712918
dynamic_exponential,13,31,3200,11.02,2.1999090890307267
dynamic_exponential,13,32,3300,11.0,2.5806975801127883
dynamic_exponential,13,33,3400,11.4,2.078460969082653
dynamic_exponential,13,34,3500,11.66,3.0107142009828833
dynamic_exponential,13,35,3600,11.46,2.695997032639317
dynamic_exponential,13,36,3700,11.11,2.996314402728793
dynamic_exponential,13,37,3800,11.04,2.3405982141324473
dynamic_exponential,13,38,3900,10.98,2.771209122386833
dynamic_exponential,13,39,4000,10.91,2.319892238876625
dynamic_exponential,13,40,4100,10.69,2.5639617781862505
dynamic_exponential,13,41,4200,10.64,2.431131423843639
dynamic_exponential,13,42,4300,10.7,2.3600847442411896
dynamic_exponential,13,43,4400,11.14,2.2406249128312394
dynamic_exponential,13,44,4500,11.14,2.7749594591633224
dynamic_exponential,13,45,4600,10.97,2.2201576520598714
dynamic_exponential,13,46,4700,10.9,2.7404379212089442
dynamic_exponential,13,47,4800,11.01,2.317304468558243
dynamic_exponential,13,48,4900,10.96,2.9662097026339858
dynamic_exponential,13,49,5000,10.84,2.4524273689550933
dynamic_exponential,13,50,5100,10.94,2.552724035221982
dynamic_exponential,14,0,100,21.0,0.0
dynamic_exponential,14,1,200,19.86,6.699283543782872
dynamic_exponential,14,2,300,14.07,6.0979586748353745
dynamic_exponential,14,3,400,10.12,4.285510471344108
dynamic_exponential,14,4,500,9.89,3.5746188608018064
dynamic_exponential,14,5,600,9.32,2.9761720380381234
dynamic_exponential,14,6,700,9.2,2.5729360660537215
dynamic_exponential,14,7,800,8.95,2.703238798182654
dynamic_exponential,14,8,900,9.53,2.5824600674550617
dynamic_exponential,14,9,1000,9.91,3.0825152067751427
dynamic_exponential,14,10,1100,10.22,3.1291532400954734
dynamic_exponential,14,11,1200,10.38,3.5770937924521915
dynamic_exponential,14,12,1300,10.56,3.392108488831099
dynamic_exponential,14,13,1400,10.72,2.789551935347324
dynamic_exponential,14,14,1500,11.46,3.7852873074576525
dynamic_exponential,14,15,1600,11.09,3.409090787878786
dynamic_exponential,14,16,1700,10.81,3.300590856195296
dynamic_exponential,14,17,1800,11.05,3.253843880704789
dynamic_exponential,14,18,1900,11.25,3.004579837514723
dynamic_exponential,14,19,2000,11.5,3.6124783736376886
dynamic_exponential,14,20,2100,11.26,3.545758028969264
dynamic_exponential,14,21,2200,11.64,3.508617961534142
dynamic_exponential,14,22,2300,12.07,4.1767331731869115
dynamic_exponential,14,23,2400,11.69,3.804457911450724
dynamic_exponential,14,24,2500,12.07,4.198225815746457
dynamic_exponential,14,25,2600,11.72,4.11844630898595
dynamic_exponential,14,26,2700,11.7,3.6097091295560095
dynamic_exponential,14,27,2800,12.11,3.6603141941642114
dynamic_exponential,14,28,2900,11.91,3.4614881192920484
dynamic_exponential,14,29,3000,12.17,4.384187495990562
dynamic_exponential,14,30,3100,12.23,3.4895701741045415
dynamic_exponential,14,31,3200,12.51,3.5170868627317122
dynamic_exponential,14,32,3300,12.34,3.9880320961597087
dynamic_exponential,14,33,3400,12.23,4.32401433855162
dynamic_exponential,14,34,3500,11.72,3.658086931717178
dynamic_exponential,14,35,3600,12.14,3.35267057731594
dynamic_exponential,14,36,3700,12.27,3.4113193928449443
dynamic_exponential,14,37,3800,12.36,3.8588081061384742
dynamic_exponential,14,38,3900,12.14,3.706804553790232
dynamic_exponential,14,39,4000,12.56,3.2964223030431037
dynamic_exponential,14,40,4100,12.8,3.6606010435446255
dynamic_exponential,14,41,4200,12.19,3.5991526780618797
dynamic_exponential,14,42,4300,12.55,3.907364840912607
dynamic_exponential,14,43,4400,12.41,4.40475879021769
dynamic_exponential,14,44,4500,12.26,3.626623774256161
dynamic_exponential,14,45,4600,12.5,3.5874782229304194
dynamic_exponential,14,46,4700,12.68,4.066644808684427
dynamic_exponential,14,47,4800,12.88,4.065169123173106
dynamic_exponential,14,48,4900,12.31,3.673404415525195
dynamic_exponential,14,49,5000,12.52,3.9305979188922393
dynamic_exponential,14,50,5100,12.13,3.8435790612396667
dynamic_exponential,15,0,100,21.0,0.0
